model,csc,build,spl,fetched_at
SM-G985F,SEE,G985FXXUEFVDB,2022-05-01,2026-09-11T15:10:21Z
SM-G985F,TUR,G985FXXUEFVDB,2022-05-01,2026-09-11T15:09:59Z
SM-G985F,XSA,G985FXXUEFVDB,2022-05-01,2026-09-11T15:10:24Z
SM-G985F,XSG,G985FXXUEFVDB,2022-05-01,2026-09-11T15:10:02Z
SM-G985F,AFG,G985FXXUEFVG5,2022-08-01,2026-09-11T15:10:05Z
SM-G985F,BTU,G985FXXUEFVG5,2022-08-01,2026-09-11T15:10:27Z
SM-G985F,EGY,G985FXXUEFVG5,2022-08-01,2026-09-11T15:09:56Z
SM-G985F,ILO,G985FXXUEFVG5,2022-08-01,2026-09-11T15:09:50Z
SM-G985F,MID,G985FXXUEFVG5,2022-08-01,2026-09-11T15:09:53Z
SM-G985F,SEE,G985FXXUEFVG5,2022-08-01,2026-09-11T15:10:21Z
SM-G985F,TUR,G985FXXUEFVG5,2022-08-01,2026-09-11T15:09:59Z
SM-G985F,XSA,G985FXXUEFVG5,2022-08-01,2026-09-11T15:10:24Z
SM-G985F,XSG,G985FXXUEFVG5,2022-08-01,2026-09-11T15:10:02Z
SM-G985F,BTU,G985FXXUEFVH3,2022-08-01,2026-09-11T15:10:27Z
SM-G985F,SEE,G985FXXUEFVH3,2022-08-01,2026-09-11T15:10:21Z
SM-G985F,AFG,G985FXXUFGVJE,2022-10-01,2026-09-11T15:10:05Z
SM-G985F,BTU,G985FXXUFGVJE,2022-10-01,2026-09-11T15:10:27Z
SM-G985F,EGY,G985FXXUFGVJE,2022-10-01,2026-09-11T15:09:56Z
SM-G985F,ILO,G985FXXUFGVJE,2022-10-01,2026-09-11T15:09:50Z
SM-G985F,SEE,G985FXXUFGVJE,2022-10-01,2026-09-11T15:10:21Z
SM-G985F,TUR,G985FXXUFGVJE,2022-10-01,2026-09-11T15:09:59Z
SM-G985F,XSG,G985FXXUFGVJE,2022-10-01,2026-09-11T15:10:02Z
SM-G985F,XSA,G985FXXUFGVK5,2022-11-01,2026-09-11T15:10:24Z
SM-G985F,AFG,G985FXXUFGVL5,2022-12-01,2026-09-11T15:10:05Z
SM-G985F,BTU,G985FXXUFGVL5,2022-12-01,2026-09-11T15:10:27Z
SM-G985F,EGY,G985FXXUFGVL5,2022-12-01,2026-09-11T15:09:56Z
SM-G985F,ILO,G985FXXUFGVL5,2022-12-01,2026-09-11T15:09:50Z
SM-G985F,SEE,G985FXXUFGVL5,2022-12-01,2026-09-11T15:10:21Z
SM-G985F,TUR,G985FXXUFGVL5,2022-12-01,2026-09-11T15:09:59Z
SM-G985F,XSG,G985FXXUFGVL5,2022-12-01,2026-09-11T15:10:02Z
SM-G985F,XSA,G985FXXUFGWA5,2022-11-01,2026-09-11T15:10:24Z
SM-G985F,AFG,G985FXXUFHWAK,2023-02-01,2026-09-11T15:10:05Z
SM-G985F,BTU,G985FXXUFHWAK,2023-02-01,2026-09-11T15:10:27Z
SM-G985F,EGY,G985FXXUFHWAK,2023-02-01,2026-09-11T15:09:56Z
SM-G985F,ILO,G985FXXUFHWAK,2023-02-01,2026-09-11T15:09:50Z
SM-G985F,MID,G985FXXUFHWAK,2023-02-01,2026-09-11T15:09:53Z
SM-G985F,SEE,G985FXXUFHWAK,2023-02-01,2026-09-11T15:10:21Z
SM-G985F,TUR,G985FXXUFHWAK,2023-02-01,2026-09-11T15:09:59Z
SM-G985F,XSA,G985FXXUFHWAK,2023-02-01,2026-09-11T15:10:24Z
SM-G985F,XSG,G985FXXUFHWAK,2023-02-01,2026-09-11T15:10:02Z
SM-G985F,AFG,G985FXXUGHWCG,2023-04-01,2026-09-11T15:10:05Z
SM-G985F,BTU,G985FXXUGHWCG,2023-04-01,2026-09-11T15:10:27Z
SM-G985F,EGY,G985FXXUGHWCG,2023-04-01,2026-09-11T15:09:56Z
SM-G985F,ILO,G985FXXUGHWCG,2023-04-01,2026-09-11T15:09:50Z
SM-G985F,SEE,G985FXXUGHWCG,2023-04-01,2026-09-11T15:10:21Z
SM-G985F,TUR,G985FXXUGHWCG,2023-04-01,2026-09-11T15:09:59Z
SM-G985F,XSA,G985FXXUGHWCG,2023-04-01,2026-09-11T15:10:24Z
SM-G985F,XSG,G985FXXUGHWCG,2023-04-01,2026-09-11T15:10:02Z
SM-G985F,XSA,G985FXXUGHWD6,2023-05-01,2026-09-11T15:10:24Z
SM-G985F,AFG,G985FXXUHHWED,2023-06-01,2026-09-11T15:10:05Z
SM-G985F,BTU,G985FXXUHHWED,2023-06-01,2026-09-11T15:10:27Z
SM-G985F,EGY,G985FXXUHHWED,2023-06-01,2026-09-11T15:09:56Z
SM-G985F,ILO,G985FXXUHHWED,2023-06-01,2026-09-11T15:09:50Z
SM-G985F,MID,G985FXXUHHWED,2023-06-01,2026-09-11T15:09:53Z
SM-G985F,SEE,G985FXXUHHWED,2023-06-01,2026-09-11T15:10:21Z
SM-G985F,TUR,G985FXXUHHWED,2023-06-01,2026-09-11T15:09:59Z
SM-G985F,XSA,G985FXXUHHWED,2023-06-01,2026-09-11T15:10:24Z
SM-G985F,XSG,G985FXXUHHWED,2023-06-01,2026-09-11T15:10:02Z
SM-G985F,AFG,G985FXXUIHWH9,2023-08-01,2026-09-11T15:10:05Z
SM-G985F,BTU,G985FXXUIHWH9,2023-08-01,2026-09-11T15:10:27Z
SM-G985F,EGY,G985FXXUIHWH9,2023-08-01,2026-09-11T15:09:56Z
SM-G985F,ILO,G985FXXUIHWH9,2023-08-01,2026-09-11T15:09:50Z
SM-G985F,MID,G985FXXUIHWH9,2023-08-01,2026-09-11T15:09:53Z
SM-G985F,SEE,G985FXXUIHWH9,2023-08-01,2026-09-11T15:10:21Z
SM-G985F,TUR,G985FXXUIHWH9,2023-08-01,2026-09-11T15:09:59Z
SM-G985F,XSA,G985FXXUIHWH9,2023-08-01,2026-09-11T15:10:24Z
SM-G985F,XSG,G985FXXUIHWH9,2023-08-01,2026-09-11T15:10:02Z
SM-G988B,BTU,G988BXXS2ATD5,2020-05-01,2026-09-11T15:11:05Z
SM-G988B,SEE,G988BXXS2ATD5,2020-05-01,2026-09-11T15:10:59Z
SM-G988B,BTU,G988BXXS2ATE7,2020-06-01,2026-09-11T15:11:05Z
SM-G988B,SEE,G988BXXS2ATE7,2020-06-01,2026-09-11T15:10:59Z
SM-G988B,BTU,G988BXXS4ATGB,2020-08-01,2026-09-11T15:11:05Z
SM-G988B,SEE,G988BXXS4ATGB,2020-08-01,2026-09-11T15:10:59Z
SM-G988B,BTU,G988BXXS4BTHH,2020-09-01,2026-09-11T15:11:05Z
SM-G988B,SEE,G988BXXS4BTHH,2020-09-01,2026-09-11T15:10:59Z
SM-G988B,BTU,G988BXXS5BTIJ,2020-10-01,2026-09-11T15:11:05Z
SM-G988B,SEE,G988BXXS5BTIJ,2020-10-01,2026-09-11T15:10:59Z
SM-G988B,BTU,G988BXXS5BTJ4,2020-11-01,2026-09-11T15:11:05Z
SM-G988B,SEE,G988BXXS5BTJ4,2020-11-01,2026-09-11T15:10:59Z
SM-G988B,BTU,G988BXXS5CTL5,2021-01-01,2026-09-11T15:11:05Z
SM-G988B,SEE,G988BXXS5CTL5,2021-01-01,2026-09-11T15:10:59Z
SM-G988B,BTU,G988BXXS6CUA8,2021-02-01,2026-09-11T15:11:05Z
SM-G988B,SEE,G988BXXS6CUA8,2021-02-01,2026-09-11T15:10:59Z
SM-G988B,BTU,G988BXXS6DUBA,2021-03-01,2026-09-11T15:11:05Z
SM-G988B,SEE,G988BXXS6DUBA,2021-03-01,2026-09-11T15:10:59Z
SM-G988B,AFG,G988BXXS7DUC9,2021-04-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXS7DUC9,2021-04-01,2026-09-11T15:11:05Z
SM-G988B,SEE,G988BXXS7DUC9,2021-04-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXS7DUC9,2021-04-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXS7DUC9,2021-04-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXS7DUC9,2021-04-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXS8DUE4,2021-06-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXS8DUE4,2021-06-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXS8DUE4,2021-06-01,2026-09-11T15:10:37Z
SM-G988B,MID,G988BXXS8DUE4,2021-06-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXS8DUE4,2021-06-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXS8DUE4,2021-06-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXS8DUE4,2021-06-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXS8DUE4,2021-06-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSADUH5,2021-09-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSADUH5,2021-09-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSADUH5,2021-09-01,2026-09-11T15:10:37Z
SM-G988B,MID,G988BXXSADUH5,2021-09-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSADUH5,2021-09-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSADUH5,2021-09-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSADUH5,2021-09-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSADUH5,2021-09-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSCDUJ5,2021-11-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSCDUJ5,2021-11-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSCDUJ5,2021-11-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSCDUJ5,2021-11-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSCDUJ5,2021-11-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSCDUJ5,2021-11-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSCDUJ5,2021-11-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSCDUJ5,2021-11-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSCDUJ5,2021-11-01,2026-09-11T15:10:43Z
SM-G988B,SEE,G988BXXSCDUK1,2021-12-01,2026-09-11T15:10:59Z
SM-G988B,AFG,G988BXXSCEUL7,2021-12-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSCEUL7,2021-12-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSCEUL7,2021-12-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSCEUL7,2021-12-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSCEUL7,2021-12-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSCEUL7,2021-12-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSCEUL7,2021-12-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSCEUL7,2021-12-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSCEUL7,2021-12-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSCEUL9,2022-01-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSCEUL9,2022-01-01,2026-09-11T15:11:05Z
SM-G988B,SEE,G988BXXSCEUL9,2022-01-01,2026-09-11T15:10:59Z
SM-G988B,XSA,G988BXXSCEUL9,2022-01-01,2026-09-11T15:11:02Z
SM-G988B,BTU,G988BXXSDEVB1,2022-02-01,2026-09-11T15:11:05Z
SM-G988B,SEE,G988BXXSDEVB1,2022-02-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSDEVB1,2022-02-01,2026-09-11T15:10:40Z
SM-G988B,AFG,G988BXXSDFVC9,2022-04-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSDFVC9,2022-04-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSDFVC9,2022-04-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSDFVC9,2022-04-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSDFVC9,2022-04-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSDFVC9,2022-04-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSDFVC9,2022-04-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSDFVC9,2022-04-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSDFVC9,2022-04-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSEFVE6,2022-06-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSEFVE6,2022-06-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSEFVE6,2022-06-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSEFVE6,2022-06-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSEFVE6,2022-06-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSEFVE6,2022-06-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSEFVE6,2022-06-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSEFVE6,2022-06-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSEFVE6,2022-06-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSEFVF4,2022-07-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSEFVF4,2022-07-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSEFVF4,2022-07-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSEFVF4,2022-07-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSEFVF4,2022-07-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSEFVF4,2022-07-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSEFVF4,2022-07-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSEFVF4,2022-07-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSEFVF4,2022-07-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSFFVH7,2022-09-01,2026-09-11T15:10:46Z
SM-G988B,EGY,G988BXXSFFVH7,2022-09-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSFFVH7,2022-09-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSFFVH7,2022-09-01,2026-09-11T15:10:33Z
SM-G988B,TUR,G988BXXSFFVH7,2022-09-01,2026-09-11T15:10:40Z
SM-G988B,XSG,G988BXXSFFVH7,2022-09-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSFFVIB,2022-10-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSFFVIB,2022-10-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSFFVIB,2022-10-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSFFVIB,2022-10-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSFFVIB,2022-10-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSFFVIB,2022-10-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSFFVIB,2022-10-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSFFVIB,2022-10-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSFFVIB,2022-10-01,2026-09-11T15:10:43Z
SM-G988B,BTU,G988BXXSFGVK1,2022-11-01,2026-09-11T15:11:05Z
SM-G988B,SEE,G988BXXSFGVK1,2022-11-01,2026-09-11T15:10:59Z
SM-G988B,BTU,G988BXXSFGVK7,2022-12-01,2026-09-11T15:11:05Z
SM-G988B,SEE,G988BXXSFGVK7,2022-12-01,2026-09-11T15:10:59Z
SM-G988B,AFG,G988BXXSFGWA7,2023-01-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSFGWA7,2023-01-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSFGWA7,2023-01-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSFGWA7,2023-01-01,2026-09-11T15:10:30Z
SM-G988B,SEE,G988BXXSFGWA7,2023-01-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSFGWA7,2023-01-01,2026-09-11T15:10:40Z
SM-G988B,XSG,G988BXXSFGWA7,2023-01-01,2026-09-11T15:10:43Z
SM-G988B,XSA,G988BXXSFGWA9,2023-01-01,2026-09-11T15:11:02Z
SM-G988B,AFG,G988BXXSFHWB1,2023-03-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSFHWB1,2023-03-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSFHWB1,2023-03-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSFHWB1,2023-03-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSFHWB1,2023-03-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSFHWB1,2023-03-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSFHWB1,2023-03-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSFHWB1,2023-03-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSFHWB1,2023-03-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSGHWD4,2023-05-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSGHWD4,2023-05-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSGHWD4,2023-05-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSGHWD4,2023-05-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSGHWD4,2023-05-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSGHWD4,2023-05-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSGHWD4,2023-05-01,2026-09-11T15:10:40Z
SM-G988B,XSG,G988BXXSGHWD4,2023-05-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSIHWF6,2023-07-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSIHWF6,2023-07-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSIHWF6,2023-07-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSIHWF6,2023-07-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSIHWF6,2023-07-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSIHWF6,2023-07-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSIHWF6,2023-07-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSIHWF6,2023-07-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSIHWF6,2023-07-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSIHWGA,2023-08-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSIHWGA,2023-08-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSIHWGA,2023-08-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSIHWGA,2023-08-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSIHWGA,2023-08-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSIHWGA,2023-08-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSIHWGA,2023-08-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSIHWGA,2023-08-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSIHWGA,2023-08-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSIHWHI,2023-09-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSIHWHI,2023-09-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSIHWHI,2023-09-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSIHWHI,2023-09-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSIHWHI,2023-09-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSIHWHI,2023-09-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSIHWHI,2023-09-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSIHWHI,2023-09-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSIHWHI,2023-09-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSIHWI7,2023-10-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSIHWI7,2023-10-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSIHWI7,2023-10-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSIHWI7,2023-10-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSIHWI7,2023-10-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSIHWI7,2023-10-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSIHWI7,2023-10-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSIHWI7,2023-10-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSIHWI7,2023-10-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSIHWJD,2023-11-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSIHWJD,2023-11-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSIHWJD,2023-11-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSIHWJD,2023-11-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSIHWJD,2023-11-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSIHWJD,2023-11-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSIHWJD,2023-11-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSIHWJD,2023-11-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSIHWJD,2023-11-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSIHWKD,2023-12-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSIHWKD,2023-12-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSIHWKD,2023-12-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSIHWKD,2023-12-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSIHWKD,2023-12-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSIHWKD,2023-12-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSIHWKD,2023-12-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSIHWKD,2023-12-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSIHWKD,2023-12-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSIHWL1,2024-01-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSIHWL1,2024-01-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSIHWL1,2024-01-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSIHWL1,2024-01-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSIHWL1,2024-01-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSIHWL1,2024-01-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSIHWL1,2024-01-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSIHWL1,2024-01-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSIHWL1,2024-01-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSJHXA1,2024-02-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSJHXA1,2024-02-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSJHXA1,2024-02-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSJHXA1,2024-02-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSJHXA1,2024-02-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSJHXA1,2024-02-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSJHXA1,2024-02-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSJHXA1,2024-02-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSJHXA1,2024-02-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSJHXC1,2024-03-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSJHXC1,2024-03-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSJHXC1,2024-03-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSJHXC1,2024-03-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSJHXC1,2024-03-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSJHXC1,2024-03-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSJHXC1,2024-03-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSJHXC1,2024-03-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSJHXC1,2024-03-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSKHXEA,2024-05-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSKHXEA,2024-05-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSKHXEA,2024-05-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSKHXEA,2024-05-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSKHXEA,2024-05-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSKHXEA,2024-05-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSKHXEA,2024-05-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSKHXEA,2024-05-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSKHXEA,2024-05-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSLHXG1,2024-08-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSLHXG1,2024-08-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSLHXG1,2024-08-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSLHXG1,2024-08-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSLHXG1,2024-08-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSLHXG1,2024-08-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSLHXG1,2024-08-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSLHXG1,2024-08-01,2026-09-11T15:11:02Z
SM-G988B,XSG,G988BXXSLHXG1,2024-08-01,2026-09-11T15:10:43Z
SM-G988B,AFG,G988BXXSMHXJ2,2024-10-01,2026-09-11T15:10:46Z
SM-G988B,BTU,G988BXXSMHXJ2,2024-10-01,2026-09-11T15:11:05Z
SM-G988B,EGY,G988BXXSMHXJ2,2024-10-01,2026-09-11T15:10:37Z
SM-G988B,ILO,G988BXXSMHXJ2,2024-10-01,2026-09-11T15:10:30Z
SM-G988B,MID,G988BXXSMHXJ2,2024-10-01,2026-09-11T15:10:33Z
SM-G988B,SEE,G988BXXSMHXJ2,2024-10-01,2026-09-11T15:10:59Z
SM-G988B,TUR,G988BXXSMHXJ2,2024-10-01,2026-09-11T15:10:40Z
SM-G988B,XSA,G988BXXSMHXJ2,2024-10-01,2026-09-11T15:11:02Z
