model,csc,ap,csc_ver,cp,kind
SM-S711B,ILO,S711BXXS9EYG1,S711BOJM9EYG1,S711BXXS9EYG1,upgrade
SM-S711B,ILO,S711BXXS2BWL4,S711BOJM2BWL4,S711BXXS2BWL1,upgrade
SM-S711B,ILO,S711BXXSCFYL1,S711BOJMCFYL1,S711BXXSCFYL1,upgrade
SM-S711B,ILO,S711BXXS4CXF8,S711BOJM4CXF8,S711BXXS4CXF8,upgrade
SM-S711B,ILO,S711BXXSAEYH1,S711BOJMAEYH1,S711BXXSAEYH1,upgrade
SM-S711B,ILO,S711BXXSGGZF2,S711BOJMGGZF2,S711BXXSGGZF2,upgrade
SM-S711B,ILO,S711BXXU6DXK4,S711BOJM6DXK4,S711BXXU6DXK4,upgrade
SM-S711B,ILO,S711BXXS2BWL8,S711BOJM2BWL8,S711BXXS2BWL1,upgrade
SM-S711B,ILO,S711BXXSEFZC1,S711BOJMEFZC1,S711BXXSEFZC1,upgrade
SM-S711B,ILO,S711BXXSHGZG1,S711BOJMHGZG1,S711BXXSHGZG1,upgrade
SM-S711B,ILO,S711BXXS2BXA9,S711BOJM2BXA9,S711BXXS2BXA9,upgrade
SM-S711B,ILO,S711BXXS2CXD1,S711BOJM2CXD1,S711BXXS2CXD1,upgrade
SM-S711B,ILO,S711BXXS3CXE3,S711BOJM3CXE3,S711BXXS3CXE1,upgrade
SM-S711B,ILO,S711BXXU1AWI7,S711BOJM1AWI7,S711BXXU1AWI7,upgrade
SM-S711B,ILO,S711BXXSCFYK3,S711BOJMCFYK3,S711BXXSCFYK3,upgrade
SM-S711B,ILO,S711BXXSDFZA1,S711BOJMDFZA1,S711BXXSDFZA1,upgrade
SM-S711B,ILO,S711BXXU2CXCF,S711BOJM2CXCF,S711BXXU2CXCF,upgrade
SM-S711B,ILO,S711BXXS6DYB1,S711BOJM6DYB1,S711BXXS6DYB1,upgrade
SM-S711B,ILO,S711BXXU1BWK9,S711BOJM1BWK9,S711BXXU1BWK5,upgrade
SM-S711B,ILO,S711BXXSBFYJ1,S711BOJMBFYJ1,S711BXXSBFYJ1,upgrade
SM-S711B,ILO,S711BXXS7EYE1,S711BOJM7EYE1,S711BXXS7EYE1,upgrade
SM-S711B,MID,S711BXXSIGZH9,S711BOJMIGZH9,S711BXXSIGZH9,latest
SM-S711B,MID,S711BXXS8EYEA,S711BOJM8EYEA,S711BXXS8EYEA,upgrade
SM-S711B,MID,S711BXXS4CXGC,S711BOJM4CXGC,S711BXXS4CXGC,upgrade
SM-S711B,MID,S711BXXUFGZDP,S711BOJMFGZDP,S711BXXUFGZDP,upgrade
SM-S711B,MID,S711BXXU1AWJ2,S711BOJM1AWJ2,S711BXXU1AWI9,upgrade
SM-S711B,MID,S711BXXS1AWJ6,S711BOJM1AWJ2,S711BXXU1AWI9,upgrade
SM-S711B,MID,S711BXXS6DXL7,S711BOJM6DXL7,S711BXXS6DXL7,upgrade
SM-S711B,MID,S711BXXSAEYI1,S711BOJMAEYI1,S711BXXSAEYI1,upgrade
SM-S711B,MID,S711BXXSEFZB3,S711BOJMEFZB3,S711BXXSEFZB3,upgrade
SM-S711B,MID,S711BXXUAFYI6,S711BOJMAFYI8,S711BXXUAFYI6,upgrade
SM-S711B,MID,S711BXXU1AWI7,S711BOJM1AWI7,S711BXXU1AWI9,upgrade
SM-S711B,MID,S711BXXS5DXI3,S711BOJM5DXI3,S711BXXS5DXI3,upgrade
SM-S711B,MID,S711BXXSFFZD2,S711BOJMFFZD2,S711BXXSFFZD2,upgrade
SM-S711B,MID,S711BXXS6DXK8,S711BOJM6DXK8,S711BXXS6DXK8,upgrade
SM-S711B,MID,S711BXXU6EYDA,S711BOJM6EYDA,S711BXXU6EYDA,upgrade
SM-S711B,MID,S711BXXS2BXBG,S711BOJM2BXA9,S711BXXS2BXBL,upgrade
SM-S711B,MID,S711BXXS4DXH8,S711BOJM4DXH8,S711BXXS4DXH8,upgrade
SM-S711B,MID,S711BXXS3CXE8,S711BOJM3CXE8,S711BXXS3CXE8,upgrade
SM-S711B,MID,S711BXXS6DYBH,S711BOJM6DYBH,S711BXXS6DYBH,upgrade
SM-S711B,MID,S711BXXSFGZE2,S711BOJMFGZE2,S711BXXSFGZE2,upgrade
SM-S711B,MID,S711BXXU4DXH7,S711BOJM4DXH7,S711BXXU4DXH7,upgrade
SM-S711B,MID,S711BXXS9EYG1,S711BOJM9EYG1,S711BXXS9EYG1,upgrade
SM-S711B,MID,S711BXXS2BWL4,S711BOJM2BWL4,S711BXXS2BWL1,upgrade
SM-S711B,MID,S711BXXSCFYL1,S711BOJMCFYL1,S711BXXSCFYL1,upgrade
SM-S711B,MID,S711BXXS4CXF8,S711BOJM4CXF8,S711BXXS4CXF8,upgrade
SM-S711B,MID,S711BXXSAEYH1,S711BOJMAEYH1,S711BXXSAEYH1,upgrade
SM-S711B,MID,S711BXXSGGZF2,S711BOJMGGZF2,S711BXXSGGZF2,upgrade
SM-S711B,MID,S711BXXU6DXK4,S711BOJM6DXK4,S711BXXU6DXK4,upgrade
SM-S711B,MID,S711BXXS2BWL8,S711BOJM2BWL8,S711BXXS2BWL1,upgrade
SM-S711B,MID,S711BXXSEFZC1,S711BOJMEFZC1,S711BXXSEFZC1,upgrade
SM-S711B,MID,S711BXXSHGZG1,S711BOJMHGZG1,S711BXXSHGZG1,upgrade
SM-S711B,MID,S711BXXS2BXA9,S711BOJM2BXA9,S711BXXS2BXA9,upgrade
SM-S711B,MID,S711BXXS2CXD1,S711BOJM2CXD1,S711BXXS2CXD1,upgrade
SM-S711B,MID,S711BXXS3CXE3,S711BOJM3CXE3,S711BXXS3CXE1,upgrade
SM-S711B,MID,S711BXXSCFYK3,S711BOJMCFYK3,S711BXXSCFYK3,upgrade
SM-S711B,MID,S711BXXSDFZA1,S711BOJMDFZA1,S711BXXSDFZA1,upgrade
SM-S711B,MID,S711BXXU2CXCF,S711BOJM2CXCF,S711BXXU2CXCF,upgrade
SM-S711B,MID,S711BXXS6DYB1,S711BOJM6DYB1,S711BXXS6DYB1,upgrade
SM-S711B,MID,S711BXXU1BWK9,S711BOJM1BWK9,S711BXXU1BWK5,upgrade
SM-S711B,MID,S711BXXSBFYJ1,S711BOJMBFYJ1,S711BXXSBFYJ1,upgrade
SM-S711B,MID,S711BXXS7EYE1,S711BOJM7EYE1,S711BXXS7EYE1,upgrade
SM-S711B,THL,S711BXXSIGZH9,S711BOLMIGZH9,S711BXXSIGZH9,latest
SM-S711B,THL,S711BXXS6DXK8,S711BOLM6DXK8,S711BXXS6DXK8,upgrade
SM-S711B,THL,S711BXXS4DXH8,S711BOLM4DXH8,S711BXXS4DXH8,upgrade
SM-S711B,THL,S711BXXSAEYH1,S711BOLMAEYH1,S711BXXSAEYH1,upgrade
SM-S711B,THL,S711BXXSDFZA1,S711BOLMDFZA1,S711BXXSDFZA1,upgrade
SM-S711B,THL,S711BXXU1AWK1,S711BOLM1AWK1,S711BXXU1AWI9,upgrade
SM-S711B,THL,S711BXXS2BXBG,S711BOLM2BXA9,S711BXXS2BXBL,upgrade
SM-S711B,THL,S711BXXSBFYJ1,S711BOLMBFYJ1,S711BXXSBFYJ1,upgrade
SM-S711B,THL,S711BXXU1AWJ1,S711BOLM1AWJ1,S711BXXU1AWI9,upgrade
SM-S711B,THL,S711BXXU4DXH7,S711BOLM4DXH7,S711BXXU4DXH7,upgrade
SM-S711B,THL,S711BXXUAFYI6,S711BOLMAFYI6,S711BXXUAFYI6,upgrade
SM-S711B,THL,S711BXXS9EYG1,S711BOLM9EYG1,S711BXXS9EYG1,upgrade
SM-S711B,THL,S711BXXS6DYB1,S711BOLM6DYB1,S711BXXS6DYB1,upgrade
SM-S711B,THL,S711BXXU1BWK9,S711BOLM1BWK9,S711BXXU1BWK5,upgrade
SM-S711B,THL,S711BXXS8EYEA,S711BOLM8EYEA,S711BXXS8EYEA,upgrade
SM-S711B,THL,S711BXXS2BWL4,S711BOLM2BWL4,S711BXXS2BWL1,upgrade
SM-S711B,THL,S711BXXS2BXA9,S711BOLM2BXA9,S711BXXS2BXA9,upgrade
SM-S711B,THL,S711BXXS5DXI3,S711BOLM5DXI3,S711BXXS5DXI3,upgrade
SM-S711B,THL,S711BXXS4CXGC,S711BOLM4CXGC,S711BXXS4CXGC,upgrade
SM-S711B,THL,S711BXXS3CXE3,S711BOLM3CXE3,S711BXXS3CXE1,upgrade
SM-S711B,THL,S711BXXSFFZD2,S711BOLMFFZD2,S711BXXSFFZD2,upgrade
SM-S711B,THL,S711BXXS7EYE1,S711BOLM7EYE1,S711BXXS7EYE1,upgrade
SM-S711B,THL,S711BXXS2CXD1,S711BOLM2CXD1,S711BXXS2CXD1,upgrade
SM-S711B,THL,S711BXXS1AWJ7,S711BOLM1AWJ1,S711BXXU1AWI9,upgrade
SM-S711B,THL,S711BXXSHGZG1,S711BOLMHGZG1,S711BXXSHGZG1,upgrade
SM-S711B,THL,S711BXXS6DYBH,S711BOLM6DYBH,S711BXXS6DYBH,upgrade
SM-S711B,THL,S711BXXSFGZE2,S711BOLMFGZE2,S711BXXSFGZE2,upgrade
SM-S711B,THL,S711BXXS3CXE8,S711BOLM3CXE8,S711BXXS3CXE8,upgrade
SM-S711B,THL,S711BXXUFGZDP,S711BOLMFGZDP,S711BXXUFGZDP,upgrade
SM-S711B,THL,S711BXXSAEYI2,S711BOLMAEYI2,S711BXXSAEYI1,upgrade
SM-S711B,THL,S711BXXU6EYDA,S711BOLM6EYDA,S711BXXU6EYDA,upgrade
SM-S711B,THL,S711BXXSCFYL1,S711BOLMCFYL1,S711BXXSCFYL1,upgrade
SM-S711B,THL,S711BXXSGGZF2,S711BOLMGGZF2,S711BXXSGGZF2,upgrade
SM-S711B,THL,S711BXXS2BWL8,S711BOLM2BWL8,S711BXXS2BWL1,upgrade
SM-S711B,THL,S711BXXS6DXL7,S711BOLM6DXL7,S711BXXS6DXL7,upgrade
SM-S711B,THL,S711BXXSEFZB3,S711BOLMEFZB3,S711BXXSEFZB3,upgrade
SM-S711B,THL,S711BXXS4CXF8,S711BOLM4CXF8,S711BXXS4CXF8,upgrade
SM-S711B,THL,S711BXXU2CXCF,S711BOLM2CXCF,S711BXXU2CXCF,upgrade
SM-S711B,THL,S711BXXSCFYK3,S711BOLMCFYK3,S711BXXSCFYK3,upgrade
SM-S711B,THL,S711BXXU1AWI7,S711BOLM1AWI7,S711BXXU1AWI9,upgrade
SM-S711B,THL,S711BXXU6DXK4,S711BOLM6DXK4,S711BXXU6DXK4,upgrade
SM-S711B,THL,S711BXXSEFZC1,S711BOLMEFZC1,S711BXXSEFZC1,upgrade
SM-S711B,XME,S711BXXSIGZH9,S711BOLMIGZH9,S711BXXSIGZH9,latest
SM-S711B,XME,S711BXXS6DXK8,S711BOLM6DXK8,S711BXXS6DXK8,upgrade
SM-S711B,XME,S711BXXS4DXH8,S711BOLM4DXH8,S711BXXS4DXH8,upgrade
SM-S711B,XME,S711BXXSAEYH1,S711BOLMAEYH1,S711BXXSAEYH1,upgrade
SM-S711B,XME,S711BXXSDFZA1,S711BOLMDFZA1,S711BXXSDFZA1,upgrade
SM-S711B,XME,S711BXXU1AWJ1,S711BOLM1AWJ1,S711BXXU1AWI7,upgrade
SM-S711B,XME,S711BXXS2BXBG,S711BOLM2BXA9,S711BXXS2BXBL,upgrade
SM-S711B,XME,S711BXXSBFYJ1,S711BOLMBFYJ1,S711BXXSBFYJ1,upgrade
SM-S711B,XME,S711BXXU4DXH7,S711BOLM4DXH7,S711BXXU4DXH7,upgrade
SM-S711B,XME,S711BXXUAFYI6,S711BOLMAFYI6,S711BXXUAFYI6,upgrade
SM-S711B,XME,S711BXXS9EYG1,S711BOLM9EYG1,S711BXXS9EYG1,upgrade
SM-S711B,XME,S711BXXS6DYB1,S711BOLM6DYB1,S711BXXS6DYB1,upgrade
SM-S711B,XME,S711BXXU1BWK9,S711BOLM1BWK9,S711BXXU1BWK5,upgrade
SM-S711B,XME,S711BXXS8EYEA,S711BOLM8EYEA,S711BXXS8EYEA,upgrade
SM-S711B,XME,S711BXXS2BWL4,S711BOLM2BWL4,S711BXXS2BWL1,upgrade
SM-S711B,XME,S711BXXS2BXA9,S711BOLM2BXA9,S711BXXS2BXA9,upgrade
SM-S711B,XME,S711BXXS5DXI3,S711BOLM5DXI3,S711BXXS5DXI3,upgrade
SM-S711B,XME,S711BXXS4CXGC,S711BOLM4CXGC,S711BXXS4CXGC,upgrade
SM-S711B,XME,S711BXXS3CXE3,S711BOLM3CXE3,S711BXXS3CXE1,upgrade
SM-S711B,XME,S711BXXSFFZD2,S711BOLMFFZD2,S711BXXSFFZD2,upgrade
SM-S711B,XME,S711BXXS1AWJ7,S711BOLM1AWJ1,S711BXXU1AWI7,upgrade
SM-S711B,XME,S711BXXS7EYE1,S711BOLM7EYE1,S711BXXS7EYE1,upgrade
SM-S711B,XME,S711BXXS2CXD1,S711BOLM2CXD1,S711BXXS2CXD1,upgrade
SM-S711B,XME,S711BXXSHGZG1,S711BOLMHGZG1,S711BXXSHGZG1,upgrade
SM-S711B,XME,S711BXXS6DYBH,S711BOLM6DYBH,S711BXXS6DYBH,upgrade
SM-S711B,XME,S711BXXSFGZE2,S711BOLMFGZE2,S711BXXSFGZE2,upgrade
SM-S711B,XME,S711BXXS3CXE8,S711BOLM3CXE8,S711BXXS3CXE8,upgrade
SM-S711B,XME,S711BXXUFGZDP,S711BOLMFGZDP,S711BXXUFGZDP,upgrade
SM-S711B,XME,S711BXXSAEYI2,S711BOLMAEYI2,S711BXXSAEYI1,upgrade
SM-S711B,XME,S711BXXU6EYDA,S711BOLM6EYDA,S711BXXU6EYDA,upgrade
SM-S711B,XME,S711BXXSCFYL1,S711BOLMCFYL1,S711BXXSCFYL1,upgrade
SM-S711B,XME,S711BXXSGGZF2,S711BOLMGGZF2,S711BXXSGGZF2,upgrade
SM-S711B,XME,S711BXXS2BWL8,S711BOLM2BWL8,S711BXXS2BWL1,upgrade
SM-S711B,XME,S711BXXS6DXL7,S711BOLM6DXL7,S711BXXS6DXL7,upgrade
SM-S711B,XME,S711BXXSEFZB3,S711BOLMEFZB3,S711BXXSEFZB3,upgrade
SM-S711B,XME,S711BXXS4CXF8,S711BOLM4CXF8,S711BXXS4CXF8,upgrade
SM-S711B,XME,S711BXXU2CXCF,S711BOLM2CXCF,S711BXXU2CXCF,upgrade
SM-S711B,XME,S711BXXSCFYK3,S711BOLMCFYK3,S711BXXSCFYK3,upgrade
SM-S711B,XME,S711BXXU1AWI7,S711BOLM1AWI7,S711BXXU1AWI7,upgrade
SM-S711B,XME,S711BXXU6DXK4,S711BOLM6DXK4,S711BXXU6DXK4,upgrade
SM-S711B,XME,S711BXXSEFZC1,S711BOLMEFZC1,S711BXXSEFZC1,upgrade
SM-S711B,SEK,S711BXXSIGZH9,S711BOXMIGZH9,S711BXXSIGZH9,latest
SM-S711B,SEK,S711BXXS3CXE3,S711BOXM3CXE3,S711BXXS3CXE1,upgrade
SM-S711B,SEK,S711BXXU6EYDA,S711BOXM6EYDA,S711BXXU6EYDA,upgrade
SM-S711B,SEK,S711BXXUAFYI6,S711BOXMAFYI7,S711BXXUAFYI6,upgrade
SM-S711B,SEK,S711BXXS2CXD1,S711BOXM2CXD1,S711BXXS2CXD1,upgrade
SM-S711B,SEK,S711BXXS7EYE1,S711BOXM7EYE1,S711BXXS7EYE1,upgrade
SM-S711B,SEK,S711BXXSFFZD2,S711BOXMFFZD2,S711BXXSFFZD2,upgrade
SM-S711B,SEK,S711BXXS5DXI3,S711BOXM5DXI3,S711BXXS5DXI3,upgrade
SM-S711B,SEK,S711BXXS2BWL7,S711BOXM2BWL7,S711BXXS2BWL7,upgrade
SM-S711B,SEK,S711BXXS3CXE8,S711BOXM3CXE8,S711BXXS3CXE8,upgrade
SM-S711B,SEK,S711BXXU1BWK5,S711BOXM1BWK5,S711BXXU1BWK5,upgrade
SM-S711B,SEK,S711BXXSFGZE2,S711BOXMFGZE2,S711BXXSFGZE2,upgrade
SM-S711B,SEK,S711BXXS6DYBH,S711BOXM6DYBH,S711BXXS6DYBH,upgrade
SM-S711B,SEK,S711BXXS2BXA8,S711BOXM2BXA8,S711BXXS2BXA8,upgrade
SM-S711B,SEK,S711BXXU1AWJ2,S711BOXM1AWJ2,S711BXXU1AWI7,upgrade
SM-S711B,SEK,S711BXXS8EYEA,S711BOXM8EYEA,S711BXXS8EYEA,upgrade
SM-S711B,SEK,S711BXXS4CXGC,S711BOXM4CXGC,S711BXXS4CXGC,upgrade
SM-S711B,SEK,S711BXXSAEYI1,S711BOXMAEYI1,S711BXXSAEYI1,upgrade
SM-S711B,SEK,S711BXXS2BXBF,S711BOXM2BXBF,S711BXXS2BXBK,upgrade
SM-S711B,SEK,S711BXXS6DXK8,S711BOXM6DXK8,S711BXXS6DXK8,upgrade
SM-S711B,SEK,S711BXXS4DXH8,S711BOXM4DXH8,S711BXXS4DXH8,upgrade
SM-S711B,SEK,S711BXXSBFYJ1,S711BOXMBFYJ1,S711BXXSBFYJ1,upgrade
SM-S711B,SEK,S711BXXU4DXH7,S711BOXM4DXH7,S711BXXU4DXH7,upgrade
SM-S711B,SEK,S711BXXS9EYG1,S711BOXM9EYG1,S711BXXS9EYG1,upgrade
SM-S711B,SEK,S711BXXS6DYB1,S711BOXM6DYB1,S711BXXS6DYB1,upgrade
SM-S711B,SEK,S711BXXU1AWI7,S711BOXM1AWI7,S711BXXU1AWI7,upgrade
SM-S711B,SEK,S711BXXSDFZA1,S711BOXMDFZA1,S711BXXSDFZA1,upgrade
SM-S711B,SEK,S711BXXSEFZC1,S711BOXMEFZC1,S711BXXSEFZC1,upgrade
SM-S711B,SEK,S711BXXU2CXCF,S711BOXM2CXCF,S711BXXU2CXCF,upgrade
SM-S711B,SEK,S711BXXSCFYK3,S711BOXMCFYK3,S711BXXSCFYK3,upgrade
SM-S711B,SEK,S711BXXSCFYL1,S711BOXMCFYL1,S711BXXSCFYL1,upgrade
SM-S711B,SEK,S711BXXS1AWJ6,S711BOXM1AWJ6,S711BXXU1AWI7,upgrade
SM-S711B,SEK,S711BXXUFGZDP,S711BOXMFGZDP,S711BXXUFGZDP,upgrade
SM-S711B,SEK,S711BXXU6DXK4,S711BOXM6DXK4,S711BXXU6DXK4,upgrade
SM-S711B,SEK,S711BXXSEFZB3,S711BOXMEFZB3,S711BXXSEFZB3,upgrade
SM-S711B,SEK,S711BXXS6DXL7,S711BOXM6DXL7,S711BXXS6DXL7,upgrade
SM-S711B,SEK,S711BXXS4CXF8,S711BOXM4CXF8,S711BXXS4CXF8,upgrade
SM-S711B,SEK,S711BXXS2BWL1,S711BOXM2BWL1,S711BXXS2BWL2,upgrade
SM-S711B,SEK,S711BXXSGGZF2,S711BOXMGGZF2,S711BXXSGGZF2,upgrade
SM-S711B,SEK,S711BXXSHGZG1,S711BOXMHGZG1,S711BXXSHGZG1,upgrade
SM-S711B,SEK,S711BXXSAEYH1,S711BOXMAEYH1,S711BXXSAEYH1,upgrade
SM-S711B,XSA,S711BXXSIGZH9,S711BOLMIGZH9,S711BXXSIGZH9,latest
SM-S711B,XSA,S711BXXS6DXK8,S711BOLM6DXK8,S711BXXS6DXK8,upgrade
SM-S711B,XSA,S711BXXS4DXH8,S711BOLM4DXH8,S711BXXS4DXH8,upgrade
SM-S711B,XSA,S711BXXSAEYH1,S711BOLMAEYH1,S711BXXSAEYH1,upgrade
SM-S711B,XSA,S711BXXSDFZA1,S711BOLMDFZA1,S711BXXSDFZA1,upgrade
SM-S711B,XSA,S711BXXU1AWJ1,S711BOLM1AWJ1,S711BXXU1AWI7,upgrade
SM-S711B,XSA,S711BXXS2BXBG,S711BOLM2BXA9,S711BXXS2BXBL,upgrade
SM-S711B,XSA,S711BXXSBFYJ1,S711BOLMBFYJ1,S711BXXSBFYJ1,upgrade
SM-S711B,XSA,S711BXXU4DXH7,S711BOLM4DXH7,S711BXXU4DXH7,upgrade
SM-S711B,XSA,S711BXXUAFYI6,S711BOLMAFYI6,S711BXXUAFYI6,upgrade
SM-S711B,XSA,S711BXXS9EYG1,S711BOLM9EYG1,S711BXXS9EYG1,upgrade
SM-S711B,XSA,S711BXXS6DYB1,S711BOLM6DYB1,S711BXXS6DYB1,upgrade
SM-S711B,XSA,S711BXXU1BWK9,S711BOLM1BWK9,S711BXXU1BWK5,upgrade
SM-S711B,XSA,S711BXXS8EYEA,S711BOLM8EYEA,S711BXXS8EYEA,upgrade
SM-S711B,XSA,S711BXXS2BWL4,S711BOLM2BWL4,S711BXXS2BWL1,upgrade
SM-S711B,XSA,S711BXXS2BXA9,S711BOLM2BXA9,S711BXXS2BXA9,upgrade
SM-S711B,XSA,S711BXXS5DXI3,S711BOLM5DXI3,S711BXXS5DXI3,upgrade
SM-S711B,XSA,S711BXXS4CXGC,S711BOLM4CXGC,S711BXXS4CXGC,upgrade
SM-S711B,XSA,S711BXXS3CXE3,S711BOLM3CXE3,S711BXXS3CXE1,upgrade
SM-S711B,XSA,S711BXXSFFZD2,S711BOLMFFZD2,S711BXXSFFZD2,upgrade
SM-S711B,XSA,S711BXXS1AWJ7,S711BOLM1AWJ1,S711BXXU1AWI7,upgrade
SM-S711B,XSA,S711BXXS7EYE1,S711BOLM7EYE1,S711BXXS7EYE1,upgrade
SM-S711B,XSA,S711BXXS2CXD1,S711BOLM2CXD1,S711BXXS2CXD1,upgrade
SM-S711B,XSA,S711BXXSHGZG1,S711BOLMHGZG1,S711BXXSHGZG1,upgrade
SM-S711B,XSA,S711BXXS6DYBH,S711BOLM6DYBH,S711BXXS6DYBH,upgrade
SM-S711B,XSA,S711BXXSFGZE2,S711BOLMFGZE2,S711BXXSFGZE2,upgrade
SM-S711B,XSA,S711BXXS3CXE8,S711BOLM3CXE8,S711BXXS3CXE8,upgrade
SM-S711B,XSA,S711BXXUFGZDP,S711BOLMFGZDP,S711BXXUFGZDP,upgrade
SM-S711B,XSA,S711BXXSAEYI2,S711BOLMAEYI2,S711BXXSAEYI1,upgrade
SM-S711B,XSA,S711BXXU6EYDA,S711BOLM6EYDA,S711BXXU6EYDA,upgrade
SM-S711B,XSA,S711BXXSCFYL1,S711BOLMCFYL1,S711BXXSCFYL1,upgrade
SM-S711B,XSA,S711BXXSGGZF2,S711BOLMGGZF2,S711BXXSGGZF2,upgrade
SM-S711B,XSA,S711BXXS2BWL8,S711BOLM2BWL8,S711BXXS2BWL1,upgrade
SM-S711B,XSA,S711BXXS6DXL7,S711BOLM6DXL7,S711BXXS6DXL7,upgrade
SM-S711B,XSA,S711BXXSEFZB3,S711BOLMEFZB3,S711BXXSEFZB3,upgrade
SM-S711B,XSA,S711BXXS4CXF8,S711BOLM4CXF8,S711BXXS4CXF8,upgrade
SM-S711B,XSA,S711BXXU2CXCF,S711BOLM2CXCF,S711BXXU2CXCF,upgrade
SM-S711B,XSA,S711BXXSCFYK3,S711BOLMCFYK3,S711BXXSCFYK3,upgrade
SM-S711B,XSA,S711BXXU1AWI7,S711BOLM1AWI7,S711BXXU1AWI7,upgrade
SM-S711B,XSA,S711BXXU6DXK4,S711BOLM6DXK4,S711BXXU6DXK4,upgrade
SM-S711B,XSA,S711BXXSEFZC1,S711BOLMEFZC1,S711BXXSEFZC1,upgrade
SM-S721B,EUX,S721BXXSEDZH9,S721BOXMEDZH9,S721BXXSEDZH9,latest
SM-S721B,EUX,S721BXXS7BYH1,S721BOXM7BYH1,S721BXXS7BYH1,upgrade
SM-S721B,EUX,S721BXXS8CYL1,S721BOXM8CYL1,S721BXXS8CYL1,upgrade
SM-S721B,EUX,S721BXXS3AXK6,S721BOXM3AXK6,S721BXXS3AXK6,upgrade
SM-S721B,EUX,S721BXXS4BYE1,S721BOXM4BYE1,S721BXXS4BYE1,upgrade
SM-S721B,EUX,S721BXXU3BYD9,S721BOXM3BYD9,S721BXXU3BYD9,upgrade
SM-S721B,EUX,S721BXXUBDZDP,S721BOXMBDZDP,S721BXXUBDZDP,upgrade
SM-S721B,EUX,S721BXXS8CYK2,S721BOXM8CYK2,S721BXXS8CYK2,upgrade
SM-S721B,EUX,S721BXXSBCZC5,S721BOXMBCZC5,S721BXXSBCZC5,upgrade
SM-S721B,EUX,S721BXXSBDZE1,S721BOXMBDZE1,S721BXXSBDZE1,upgrade
SM-S721B,EUX,S721BXXSCDZF3,S721BOXMCDZF3,S721BXXSCDZF3,upgrade
SM-S721B,EUX,S721BXXS6BYF5,S721BOXM6BYF5,S721BXXS6BYF5,upgrade
SM-S721B,EUX,S721BXXS5BYF1,S721BOXM5BYF1,S721BXXS5BYF1,upgrade
SM-S721B,EUX,S721BXXSACZC1,S721BOXMACZC1,S721BXXSACZC1,upgrade
SM-S721B,EUX,S721BXXS3AXL1,S721BOXM3AXL1,S721BXXS3AXL1,upgrade
SM-S721B,EUX,S721BXXU1AXI3,S721BOXM1AXI3,S721BXXU1AXI3,upgrade
SM-S721B,EUX,S721BXXSACZB2,S721BOXMACZB2,S721BXXSACZB2,upgrade
SM-S721B,EUX,S721BXXU3AXK4,S721BOXM3AXK4,S721BXXU3AXK4,upgrade
SM-S721B,EUX,S721BXXU7CYI5,S721BOXM7CYI5,S721BXXU7CYI5,upgrade
SM-S721B,EUX,S721BXXSDDZG1,S721BOXMDDZG1,S721BXXSDDZG1,upgrade
SM-S721B,EUX,S721BXXS3AYB3,S721BOXM3AXL1,S721BXXS3AYB3,upgrade
SM-S721B,EUX,S721BXXS9CZA2,S721BOXM9CZA2,S721BXXS9CZA2,upgrade
SM-S721B,EUX,S721BXXU4BYE7,S721BOXM4BYE8,S721BXXU4BYE7,upgrade
SM-S721B,EUX,S721BXXS7CYJ5,S721BOXM7CYJ5,S721BXXS7CYJ5,upgrade
SM-S721B,EUX,S721BXXS2AXI5,S721BOXM2AXI5,S721BXXS2AXI5,upgrade
SM-S721B,EUX,S721BXXS3AYA4,S721BOXM3AXL1,S721BXXS3AXL1,upgrade
SM-S721B,INS,S721BXXSEDZH9,S721BODMEDZH9,S721BXXSEDZH9,latest
SM-S721B,INS,S721BXXU1AXI3,S721BODM1AXI3,S721BXXU1AXI3,upgrade
SM-S721B,INS,S721BXXS8CYL1,S721BODM8CYL1,S721BXXS8CYL1,upgrade
SM-S721B,INS,S721BXXS8CYK2,S721BODM8CYK2,S721BXXS8CYK2,upgrade
SM-S721B,INS,S721BXXS3AXL1,S721BODM3AXL2,S721BXXS3AXL1,upgrade
SM-S721B,INS,S721BXXSBCZC5,S721BODMBCZC5,S721BXXSBCZC5,upgrade
SM-S721B,INS,S721BXXS3AXK6,S721BODM3AXK6,S721BXXS3AXK6,upgrade
SM-S721B,INS,S721BXXS3AYA4,S721BODM3AXL2,S721BXXS3AXL1,upgrade
SM-S721B,INS,S721BXXU3BYD9,S721BODM3BYD9,S721BXXU3BYD9,upgrade
SM-S721B,INS,S721BXXU7CYI5,S721BODM7CYI5,S721BXXU7CYI5,upgrade
SM-S721B,INS,S721BXXUBDZDP,S721BODMBDZDP,S721BXXUBDZDP,upgrade
SM-S721B,INS,S721BXXSCDZF3,S721BODMCDZF3,S721BXXSCDZF3,upgrade
SM-S721B,INS,S721BXXU3AXK4,S721BODM3AXK4,S721BXXU3AXK4,upgrade
SM-S721B,INS,S721BXXS6BYF6,S721BODM6BYF6,S721BXXS6BYF6,upgrade
SM-S721B,INS,S721BXXSACZB2,S721BODMACZB2,S721BXXSACZB2,upgrade
SM-S721B,INS,S721BXXS2AXI5,S721BODM2AXI5,S721BXXS2AXI5,upgrade
SM-S721B,INS,S721BXXS5BYF2,S721BODM5BYF2,S721BXXS5BYF2,upgrade
SM-S721B,INS,S721BXXS7CYJ5,S721BODM7CYJ5,S721BXXS7CYJ5,upgrade
